film_id,actor_id,first_name,last_name
510,9,JOE,SWANK
514,9,JOE,SWANK
552,9,JOE,SWANK
650,9,JOE,SWANK
671,9,JOE,SWANK
697,9,JOE,SWANK
722,9,JOE,SWANK
752,9,JOE,SWANK
811,9,JOE,SWANK
815,9,JOE,SWANK
865,9,JOE,SWANK
873,9,JOE,SWANK
889,9,JOE,SWANK
903,9,JOE,SWANK
926,9,JOE,SWANK
964,9,JOE,SWANK
974,9,JOE,SWANK
1,10,CHRISTIAN,GABLE
9,10,CHRISTIAN,GABLE
191,10,CHRISTIAN,GABLE
236,10,CHRISTIAN,GABLE
251,10,CHRISTIAN,GABLE
366,10,CHRISTIAN,GABLE
477,10,CHRISTIAN,GABLE
480,10,CHRISTIAN,GABLE
522,10,CHRISTIAN,GABLE
530,10,CHRISTIAN,GABLE
587,10,CHRISTIAN,GABLE
694,10,CHRISTIAN,GABLE
703,10,CHRISTIAN,GABLE
716,10,CHRISTIAN,GABLE
782,10,CHRISTIAN,GABLE
914,10,CHRISTIAN,GABLE
929,10,CHRISTIAN,GABLE
930,10,CHRISTIAN,GABLE
964,10,CHRISTIAN,GABLE
966,10,CHRISTIAN,GABLE
980,10,CHRISTIAN,GABLE
983,10,CHRISTIAN,GABLE
118,11,ZERO,CAGE
205,11,ZERO,CAGE
281,11,ZERO,CAGE
283,11,ZERO,CAGE
348,11,ZERO,CAGE
364,11,ZERO,CAGE
395,11,ZERO,CAGE
429,11,ZERO,CAGE
433,11,ZERO,CAGE
453,11,ZERO,CAGE
485,11,ZERO,CAGE
532,11,ZERO,CAGE
567,11,ZERO,CAGE
587,11,ZERO,CAGE
597,11,ZERO,CAGE
636,11,ZERO,CAGE
709,11,ZERO,CAGE
850,11,ZERO,CAGE
854,11,ZERO,CAGE
888,11,ZERO,CAGE
896,11,ZERO,CAGE
928,11,ZERO,CAGE
938,11,ZERO,CAGE
969,11,ZERO,CAGE
988,11,ZERO,CAGE
16,12,KARL,BERRY
17,12,KARL,BERRY
34,12,KARL,BERRY
37,12,KARL,BERRY
91,12,KARL,BERRY
92,12,KARL,BERRY
107,12,KARL,BERRY
155,12,KARL,BERRY
177,12,KARL,BERRY
208,12,KARL,BERRY
213,12,KARL,BERRY
216,12,KARL,BERRY
243,12,KARL,BERRY
344,12,KARL,BERRY
400,12,KARL,BERRY
416,12,KARL,BERRY
420,12,KARL,BERRY
457,12,KARL,BERRY
513,12,KARL,BERRY
540,12,KARL,BERRY
593,12,KARL,BERRY
631,12,KARL,BERRY
635,12,KARL,BERRY
672,12,KARL,BERRY
716,12,KARL,BERRY
728,12,KARL,BERRY
812,12,KARL,BERRY
838,12,KARL,BERRY
871,12,KARL,BERRY
880,12,KARL,BERRY
945,12,KARL,BERRY
17,13,UMA,WOOD
29,13,UMA,WOOD
45,13,UMA,WOOD
87,13,UMA,WOOD
110,13,UMA,WOOD
144,13,UMA,WOOD
154,13,UMA,WOOD
162,13,UMA,WOOD
203,13,UMA,WOOD
254,13,UMA,WOOD
337,13,UMA,WOOD
346,13,UMA,WOOD
381,13,UMA,WOOD
385,13,UMA,WOOD
427,13,UMA,WOOD
456,13,UMA,WOOD
513,13,UMA,WOOD
515,13,UMA,WOOD
522,13,UMA,WOOD
524,13,UMA,WOOD
528,13,UMA,WOOD
571,13,UMA,WOOD
588,13,UMA,WOOD
597,13,UMA,WOOD
600,13,UMA,WOOD
718,13,UMA,WOOD
729,13,UMA,WOOD
816,13,UMA,WOOD
817,13,UMA,WOOD
832,13,UMA,WOOD
833,13,UMA,WOOD
843,13,UMA,WOOD
897,13,UMA,WOOD
966,13,UMA,WOOD
998,13,UMA,WOOD
154,14,VIVIEN,BERGEN
187,14,VIVIEN,BERGEN
232,14,VIVIEN,BERGEN
241,14,VIVIEN,BERGEN
253,14,VIVIEN,BERGEN
255,14,VIVIEN,BERGEN
258,14,VIVIEN,BERGEN
284,14,VIVIEN,BERGEN
292,14,VIVIEN,BERGEN
370,14,VIVIEN,BERGEN
415,14,VIVIEN,BERGEN
417,14,VIVIEN,BERGEN
418,14,VIVIEN,BERGEN
454,14,VIVIEN,BERGEN
472,14,VIVIEN,BERGEN
475,14,VIVIEN,BERGEN
495,14,VIVIEN,BERGEN
536,14,VIVIEN,BERGEN
537,14,VIVIEN,BERGEN
612,14,VIVIEN,BERGEN
688,14,VIVIEN,BERGEN
759,14,VIVIEN,BERGEN
764,14,VIVIEN,BERGEN
847,14,VIVIEN,BERGEN
856,14,VIVIEN,BERGEN
890,14,VIVIEN,BERGEN
908,14,VIVIEN,BERGEN
919,14,VIVIEN,BERGEN
948,14,VIVIEN,BERGEN
970,14,VIVIEN,BERGEN
31,15,CUBA,OLIVIER
89,15,CUBA,OLIVIER
91,15,CUBA,OLIVIER
108,15,CUBA,OLIVIER
125,15,CUBA,OLIVIER
236,15,CUBA,OLIVIER
275,15,CUBA,OLIVIER
280,15,CUBA,OLIVIER
326,15,CUBA,OLIVIER
342,15,CUBA,OLIVIER
414,15,CUBA,OLIVIER
445,15,CUBA,OLIVIER
500,15,CUBA,OLIVIER
502,15,CUBA,OLIVIER
541,15,CUBA,OLIVIER
553,15,CUBA,OLIVIER
594,15,CUBA,OLIVIER
626,15,CUBA,OLIVIER
635,15,CUBA,OLIVIER
745,15,CUBA,OLIVIER
783,15,CUBA,OLIVIER
795,15,CUBA,OLIVIER
817,15,CUBA,OLIVIER
886,15,CUBA,OLIVIER
924,15,CUBA,OLIVIER
949,15,CUBA,OLIVIER
968,15,CUBA,OLIVIER
985,15,CUBA,OLIVIER
80,16,FRED,COSTNER
87,16,FRED,COSTNER
101,16,FRED,COSTNER
121,16,FRED,COSTNER
155,16,FRED,COSTNER
177,16,FRED,COSTNER
218,16,FRED,COSTNER
221,16,FRED,COSTNER
267,16,FRED,COSTNER
269,16,FRED,COSTNER
271,16,FRED,COSTNER
280,16,FRED,COSTNER
287,16,FRED,COSTNER
345,16,FRED,COSTNER
438,16,FRED,COSTNER
453,16,FRED,COSTNER
455,16,FRED,COSTNER
456,16,FRED,COSTNER
503,16,FRED,COSTNER
548,16,FRED,COSTNER
582,16,FRED,COSTNER
583,16,FRED,COSTNER
717,16,FRED,COSTNER
758,16,FRED,COSTNER
779,16,FRED,COSTNER
886,16,FRED,COSTNER
967,16,FRED,COSTNER
96,17,HELEN,VOIGHT
119,17,HELEN,VOIGHT
124,17,HELEN,VOIGHT
127,17,HELEN,VOIGHT
154,17,HELEN,VOIGHT
199,17,HELEN,VOIGHT
201,17,HELEN,VOIGHT
236,17,HELEN,VOIGHT
280,17,HELEN,VOIGHT
310,17,HELEN,VOIGHT
313,17,HELEN,VOIGHT
378,17,HELEN,VOIGHT
457,17,HELEN,VOIGHT
469,17,HELEN,VOIGHT
478,17,HELEN,VOIGHT
500,17,HELEN,VOIGHT
515,17,HELEN,VOIGHT
521,17,HELEN,VOIGHT
573,17,HELEN,VOIGHT
603,17,HELEN,VOIGHT
606,17,HELEN,VOIGHT
734,17,HELEN,VOIGHT
770,17,HELEN,VOIGHT
794,17,HELEN,VOIGHT
800,17,HELEN,VOIGHT
853,17,HELEN,VOIGHT
873,17,HELEN,VOIGHT
874,17,HELEN,VOIGHT
880,17,HELEN,VOIGHT
948,17,HELEN,VOIGHT
957,17,HELEN,VOIGHT
959,17,HELEN,VOIGHT
44,18,DAN,TORN
84,18,DAN,TORN
144,18,DAN,TORN
172,18,DAN,TORN
268,18,DAN,TORN
279,18,DAN,TORN
280,18,DAN,TORN
321,18,DAN,TORN
386,18,DAN,TORN
460,18,DAN,TORN
462,18,DAN,TORN
484,18,DAN,TORN
536,18,DAN,TORN
561,18,DAN,TORN
612,18,DAN,TORN
717,18,DAN,TORN
808,18,DAN,TORN
842,18,DAN,TORN
863,18,DAN,TORN
883,18,DAN,TORN
917,18,DAN,TORN
944,18,DAN,TORN
2,19,BOB,FAWCETT
3,19,BOB,FAWCETT
144,19,BOB,FAWCETT
152,19,BOB,FAWCETT
182,19,BOB,FAWCETT
208,19,BOB,FAWCETT
212,19,BOB,FAWCETT
217,19,BOB,FAWCETT
266,19,BOB,FAWCETT
404,19,BOB,FAWCETT
428,19,BOB,FAWCETT
473,19,BOB,FAWCETT
490,19,BOB,FAWCETT
510,19,BOB,FAWCETT
513,19,BOB,FAWCETT
644,19,BOB,FAWCETT
670,19,BOB,FAWCETT
673,19,BOB,FAWCETT
711,19,BOB,FAWCETT
750,19,BOB,FAWCETT
752,19,BOB,FAWCETT
756,19,BOB,FAWCETT
771,19,BOB,FAWCETT
785,19,BOB,FAWCETT
877,19,BOB,FAWCETT
1,20,LUCILLE,TRACY
54,20,LUCILLE,TRACY
63,20,LUCILLE,TRACY
140,20,LUCILLE,TRACY
146,20,LUCILLE,TRACY
165,20,LUCILLE,TRACY
231,20,LUCILLE,TRACY
243,20,LUCILLE,TRACY
269,20,LUCILLE,TRACY
274,20,LUCILLE,TRACY
348,20,LUCILLE,TRACY
366,20,LUCILLE,TRACY
445,20,LUCILLE,TRACY
478,20,LUCILLE,TRACY
492,20,LUCILLE,TRACY
499,20,LUCILLE,TRACY
527,20,LUCILLE,TRACY
531,20,LUCILLE,TRACY
538,20,LUCILLE,TRACY
589,20,LUCILLE,TRACY
643,20,LUCILLE,TRACY
652,20,LUCILLE,TRACY
663,20,LUCILLE,TRACY
714,20,LUCILLE,TRACY
717,20,LUCILLE,TRACY
757,20,LUCILLE,TRACY
784,20,LUCILLE,TRACY
863,20,LUCILLE,TRACY
962,20,LUCILLE,TRACY
977,20,LUCILLE,TRACY
6,21,KIRSTEN,PALTROW
87,21,KIRSTEN,PALTROW
88,21,KIRSTEN,PALTROW
142,21,KIRSTEN,PALTROW
159,21,KIRSTEN,PALTROW
179,21,KIRSTEN,PALTROW
253,21,KIRSTEN,PALTROW
281,21,KIRSTEN,PALTROW
321,21,KIRSTEN,PALTROW
398,21,KIRSTEN,PALTROW
426,21,KIRSTEN,PALTROW
429,21,KIRSTEN,PALTROW
497,21,KIRSTEN,PALTROW
507,21,KIRSTEN,PALTROW
530,21,KIRSTEN,PALTROW
680,21,KIRSTEN,PALTROW
686,21,KIRSTEN,PALTROW
700,21,KIRSTEN,PALTROW
702,21,KIRSTEN,PALTROW
733,21,KIRSTEN,PALTROW
734,21,KIRSTEN,PALTROW
798,21,KIRSTEN,PALTROW
804,21,KIRSTEN,PALTROW
887,21,KIRSTEN,PALTROW
893,21,KIRSTEN,PALTROW
920,21,KIRSTEN,PALTROW
983,21,KIRSTEN,PALTROW
9,22,ELVIS,MARX
23,22,ELVIS,MARX
56,22,ELVIS,MARX
89,22,ELVIS,MARX
111,22,ELVIS,MARX
146,22,ELVIS,MARX
291,22,ELVIS,MARX
294,22,ELVIS,MARX
349,22,ELVIS,MARX
369,22,ELVIS,MARX
418,22,ELVIS,MARX
430,22,ELVIS,MARX
483,22,ELVIS,MARX
491,22,ELVIS,MARX
495,22,ELVIS,MARX
536,22,ELVIS,MARX
600,22,ELVIS,MARX
634,22,ELVIS,MARX
648,22,ELVIS,MARX
688,22,ELVIS,MARX
731,22,ELVIS,MARX
742,22,ELVIS,MARX
775,22,ELVIS,MARX
802,22,ELVIS,MARX
912,22,ELVIS,MARX
964,22,ELVIS,MARX
6,23,SANDRA,KILMER
42,23,SANDRA,KILMER
78,23,SANDRA,KILMER
105,23,SANDRA,KILMER
116,23,SANDRA,KILMER
117,23,SANDRA,KILMER
125,23,SANDRA,KILMER
212,23,SANDRA,KILMER
226,23,SANDRA,KILMER
235,23,SANDRA,KILMER
254,23,SANDRA,KILMER
367,23,SANDRA,KILMER
370,23,SANDRA,KILMER
414,23,SANDRA,KILMER
419,23,SANDRA,KILMER
435,23,SANDRA,KILMER
449,23,SANDRA,KILMER
491,23,SANDRA,KILMER
536,23,SANDRA,KILMER
549,23,SANDRA,KILMER
636,23,SANDRA,KILMER
649,23,SANDRA,KILMER
673,23,SANDRA,KILMER
691,23,SANDRA,KILMER
766,23,SANDRA,KILMER
782,23,SANDRA,KILMER
804,23,SANDRA,KILMER
820,23,SANDRA,KILMER
826,23,SANDRA,KILMER
833,23,SANDRA,KILMER
842,23,SANDRA,KILMER
853,23,SANDRA,KILMER
855,23,SANDRA,KILMER
856,23,SANDRA,KILMER
935,23,SANDRA,KILMER
981,23,SANDRA,KILMER
997,23,SANDRA,KILMER
3,24,CAMERON,STREEP
83,24,CAMERON,STREEP
112,24,CAMERON,STREEP
126,24,CAMERON,STREEP
148,24,CAMERON,STREEP
164,24,CAMERON,STREEP
178,24,CAMERON,STREEP
194,24,CAMERON,STREEP
199,24,CAMERON,STREEP
242,24,CAMERON,STREEP
256,24,CAMERON,STREEP
277,24,CAMERON,STREEP
335,24,CAMERON,STREEP
405,24,CAMERON,STREEP
463,24,CAMERON,STREEP
515,24,CAMERON,STREEP
585,24,CAMERON,STREEP
603,24,CAMERON,STREEP
653,24,CAMERON,STREEP
704,24,CAMERON,STREEP
781,24,CAMERON,STREEP
829,24,CAMERON,STREEP
832,24,CAMERON,STREEP
969,24,CAMERON,STREEP
21,25,KEVIN,BLOOM
86,25,KEVIN,BLOOM
153,25,KEVIN,BLOOM
179,25,KEVIN,BLOOM
204,25,KEVIN,BLOOM
213,25,KEVIN,BLOOM
226,25,KEVIN,BLOOM
245,25,KEVIN,BLOOM
311,25,KEVIN,BLOOM
404,25,KEVIN,BLOOM
411,25,KEVIN,BLOOM
420,25,KEVIN,BLOOM
538,25,KEVIN,BLOOM
564,25,KEVIN,BLOOM
583,25,KEVIN,BLOOM
606,25,KEVIN,BLOOM
688,25,KEVIN,BLOOM
697,25,KEVIN,BLOOM
755,25,KEVIN,BLOOM
871,25,KEVIN,BLOOM
914,25,KEVIN,BLOOM
9,26,RIP,CRAWFORD
21,26,RIP,CRAWFORD
34,26,RIP,CRAWFORD
90,26,RIP,CRAWFORD
93,26,RIP,CRAWFORD
103,26,RIP,CRAWFORD
147,26,RIP,CRAWFORD
186,26,RIP,CRAWFORD
201,26,RIP,CRAWFORD
225,26,RIP,CRAWFORD
241,26,RIP,CRAWFORD
327,26,RIP,CRAWFORD
329,26,RIP,CRAWFORD
340,26,RIP,CRAWFORD
345,26,RIP,CRAWFORD
390,26,RIP,CRAWFORD
392,26,RIP,CRAWFORD
529,26,RIP,CRAWFORD
544,26,RIP,CRAWFORD
564,26,RIP,CRAWFORD
635,26,RIP,CRAWFORD
644,26,RIP,CRAWFORD
682,26,RIP,CRAWFORD
688,26,RIP,CRAWFORD
715,26,RIP,CRAWFORD
732,26,RIP,CRAWFORD
758,26,RIP,CRAWFORD
764,26,RIP,CRAWFORD
795,26,RIP,CRAWFORD
821,26,RIP,CRAWFORD
885,26,RIP,CRAWFORD
904,26,RIP,CRAWFORD
906,26,RIP,CRAWFORD
19,27,JULIA,MCQUEEN
34,27,JULIA,MCQUEEN
85,27,JULIA,MCQUEEN
150,27,JULIA,MCQUEEN
172,27,JULIA,MCQUEEN
273,27,JULIA,MCQUEEN
334,27,JULIA,MCQUEEN
347,27,JULIA,MCQUEEN
359,27,JULIA,MCQUEEN
398,27,JULIA,MCQUEEN
415,27,JULIA,MCQUEEN
462,27,JULIA,MCQUEEN
477,27,JULIA,MCQUEEN
500,27,JULIA,MCQUEEN
503,27,JULIA,MCQUEEN
540,27,JULIA,MCQUEEN
586,27,JULIA,MCQUEEN
593,27,JULIA,MCQUEEN
637,27,JULIA,MCQUEEN
679,27,JULIA,MCQUEEN
682,27,JULIA,MCQUEEN
695,27,JULIA,MCQUEEN
771,27,JULIA,MCQUEEN
805,27,JULIA,MCQUEEN
830,27,JULIA,MCQUEEN
854,27,JULIA,MCQUEEN
873,27,JULIA,MCQUEEN
880,27,JULIA,MCQUEEN
889,27,JULIA,MCQUEEN
904,27,JULIA,MCQUEEN
967,27,JULIA,MCQUEEN
986,27,JULIA,MCQUEEN
996,27,JULIA,MCQUEEN
14,28,WOODY,HOFFMAN
43,28,WOODY,HOFFMAN
58,28,WOODY,HOFFMAN
74,28,WOODY,HOFFMAN
96,28,WOODY,HOFFMAN
107,28,WOODY,HOFFMAN
259,28,WOODY,HOFFMAN
263,28,WOODY,HOFFMAN
287,28,WOODY,HOFFMAN
358,28,WOODY,HOFFMAN
502,28,WOODY,HOFFMAN
508,28,WOODY,HOFFMAN
532,28,WOODY,HOFFMAN
551,28,WOODY,HOFFMAN
574,28,WOODY,HOFFMAN
597,28,WOODY,HOFFMAN
619,28,WOODY,HOFFMAN
625,28,WOODY,HOFFMAN
652,28,WOODY,HOFFMAN
679,28,WOODY,HOFFMAN
743,28,WOODY,HOFFMAN
790,28,WOODY,HOFFMAN
793,28,WOODY,HOFFMAN
816,28,WOODY,HOFFMAN
827,28,WOODY,HOFFMAN
835,28,WOODY,HOFFMAN
879,28,WOODY,HOFFMAN
908,28,WOODY,HOFFMAN
953,28,WOODY,HOFFMAN
973,28,WOODY,HOFFMAN
994,28,WOODY,HOFFMAN
10,29,ALEC,WAYNE
79,29,ALEC,WAYNE
105,29,ALEC,WAYNE
110,29,ALEC,WAYNE
131,29,ALEC,WAYNE
133,29,ALEC,WAYNE
172,29,ALEC,WAYNE
226,29,ALEC,WAYNE
273,29,ALEC,WAYNE
282,29,ALEC,WAYNE
296,29,ALEC,WAYNE
311,29,ALEC,WAYNE
335,29,ALEC,WAYNE
342,29,ALEC,WAYNE
436,29,ALEC,WAYNE
444,29,ALEC,WAYNE
449,29,ALEC,WAYNE
462,29,ALEC,WAYNE
482,29,ALEC,WAYNE
488,29,ALEC,WAYNE
519,29,ALEC,WAYNE
547,29,ALEC,WAYNE
590,29,ALEC,WAYNE
646,29,ALEC,WAYNE
723,29,ALEC,WAYNE
812,29,ALEC,WAYNE
862,29,ALEC,WAYNE
928,29,ALEC,WAYNE
944,29,ALEC,WAYNE
1,30,SANDRA,PECK
53,30,SANDRA,PECK
64,30,SANDRA,PECK
69,30,SANDRA,PECK
77,30,SANDRA,PECK
87,30,SANDRA,PECK
260,30,SANDRA,PECK
262,30,SANDRA,PECK
286,30,SANDRA,PECK
292,30,SANDRA,PECK
301,30,SANDRA,PECK
318,30,SANDRA,PECK
321,30,SANDRA,PECK
357,30,SANDRA,PECK
565,30,SANDRA,PECK
732,30,SANDRA,PECK
797,30,SANDRA,PECK
838,30,SANDRA,PECK
945,30,SANDRA,PECK
88,31,SISSY,SOBIESKI
146,31,SISSY,SOBIESKI
163,31,SISSY,SOBIESKI
164,31,SISSY,SOBIESKI
188,31,SISSY,SOBIESKI
299,31,SISSY,SOBIESKI
308,31,SISSY,SOBIESKI
368,31,SISSY,SOBIESKI
380,31,SISSY,SOBIESKI
431,31,SISSY,SOBIESKI
585,31,SISSY,SOBIESKI
637,31,SISSY,SOBIESKI
700,31,SISSY,SOBIESKI
739,31,SISSY,SOBIESKI
793,31,SISSY,SOBIESKI
802,31,SISSY,SOBIESKI
880,31,SISSY,SOBIESKI
978,31,SISSY,SOBIESKI
65,32,TIM,HACKMAN
84,32,TIM,HACKMAN
103,32,TIM,HACKMAN
112,32,TIM,HACKMAN
136,32,TIM,HACKMAN
197,32,TIM,HACKMAN
199,32,TIM,HACKMAN
219,32,TIM,HACKMAN
309,32,TIM,HACKMAN
312,32,TIM,HACKMAN
401,32,TIM,HACKMAN
427,32,TIM,HACKMAN
431,32,TIM,HACKMAN
523,32,TIM,HACKMAN
567,32,TIM,HACKMAN
585,32,TIM,HACKMAN
606,32,TIM,HACKMAN
651,32,TIM,HACKMAN
667,32,TIM,HACKMAN
669,32,TIM,HACKMAN
815,32,TIM,HACKMAN
928,32,TIM,HACKMAN
980,32,TIM,HACKMAN
56,33,MILLA,PECK
112,33,MILLA,PECK
135,33,MILLA,PECK
154,33,MILLA,PECK
214,33,MILLA,PECK
252,33,MILLA,PECK
305,33,MILLA,PECK
306,33,MILLA,PECK
473,33,MILLA,PECK
489,33,MILLA,PECK
574,33,MILLA,PECK
618,33,MILLA,PECK
667,33,MILLA,PECK
694,33,MILLA,PECK
712,33,MILLA,PECK
735,33,MILLA,PECK
737,33,MILLA,PECK
754,33,MILLA,PECK
775,33,MILLA,PECK
878,33,MILLA,PECK
881,33,MILLA,PECK
965,33,MILLA,PECK
972,33,MILLA,PECK
993,33,MILLA,PECK
43,34,AUDREY,OLIVIER
90,34,AUDREY,OLIVIER
119,34,AUDREY,OLIVIER
125,34,AUDREY,OLIVIER
172,34,AUDREY,OLIVIER
182,34,AUDREY,OLIVIER
244,34,AUDREY,OLIVIER
336,34,AUDREY,OLIVIER
389,34,AUDREY,OLIVIER
393,34,AUDREY,OLIVIER
438,34,AUDREY,OLIVIER
493,34,AUDREY,OLIVIER
502,34,AUDREY,OLIVIER
525,34,AUDREY,OLIVIER
668,34,AUDREY,OLIVIER
720,34,AUDREY,OLIVIER
779,34,AUDREY,OLIVIER
788,34,AUDREY,OLIVIER
794,34,AUDREY,OLIVIER
836,34,AUDREY,OLIVIER
846,34,AUDREY,OLIVIER
853,34,AUDREY,OLIVIER
929,34,AUDREY,OLIVIER
950,34,AUDREY,OLIVIER
971,34,AUDREY,OLIVIER
