artist_id,uri,type,height,width,uri150
2714,http://api.discogs.com/image/A-2714-1321247252.jpeg,secondary,340,500,http://api.discogs.com/image/A-150-2714-1321247252.jpeg
2714,http://api.discogs.com/image/A-2714-1319534226.jpeg,secondary,580,567,http://api.discogs.com/image/A-150-2714-1319534226.jpeg
2714,http://api.discogs.com/image/A-2714-1319534134.jpeg,secondary,663,567,http://api.discogs.com/image/A-150-2714-1319534134.jpeg
2714,http://api.discogs.com/image/A-2714-1332540306.jpeg,secondary,532,400,http://api.discogs.com/image/A-150-2714-1332540306.jpeg
2714,http://api.discogs.com/image/A-2714-1319534052.jpeg,secondary,732,567,http://api.discogs.com/image/A-150-2714-1319534052.jpeg
2714,http://api.discogs.com/image/A-2714-1319534091.jpeg,secondary,372,567,http://api.discogs.com/image/A-150-2714-1319534091.jpeg
2714,http://api.discogs.com/image/A-2714-1319534113.jpeg,secondary,392,567,http://api.discogs.com/image/A-150-2714-1319534113.jpeg
2714,http://api.discogs.com/image/A-2714-1319534198.jpeg,secondary,377,567,http://api.discogs.com/image/A-150-2714-1319534198.jpeg
2714,http://api.discogs.com/image/A-2714-1319534244.jpeg,secondary,736,567,http://api.discogs.com/image/A-150-2714-1319534244.jpeg
2714,http://api.discogs.com/image/A-2714-1319534123.jpeg,secondary,390,567,http://api.discogs.com/image/A-150-2714-1319534123.jpeg
2714,http://api.discogs.com/image/A-2714-1315174759.jpeg,secondary,300,300,http://api.discogs.com/image/A-150-2714-1315174759.jpeg
2851,http://api.discogs.com/image/A-2851-1136752367.jpeg,secondary,450,600,http://api.discogs.com/image/A-150-2851-1136752367.jpeg
2851,http://api.discogs.com/image/A-2851-1157251196.jpeg,secondary,640,480,http://api.discogs.com/image/A-150-2851-1157251196.jpeg
2851,http://api.discogs.com/image/A-2851-1157251261.jpeg,secondary,600,401,http://api.discogs.com/image/A-150-2851-1157251261.jpeg
2851,http://api.discogs.com/image/A-2851-1157251292.jpeg,secondary,600,450,http://api.discogs.com/image/A-150-2851-1157251292.jpeg
3612,http://api.discogs.com/image/A-3612-1113984738.jpg,secondary,180,320,http://api.discogs.com/image/A-150-3612-1113984738.jpg
4115,http://api.discogs.com/image/A-4115-1334319333.jpeg,primary,428,598,http://api.discogs.com/image/A-150-4115-1334319333.jpeg
4115,http://api.discogs.com/image/A-4115-1197582559.jpeg,secondary,290,430,http://api.discogs.com/image/A-150-4115-1197582559.jpeg
4115,http://api.discogs.com/image/A-4115-1197582479.jpeg,secondary,252,372,http://api.discogs.com/image/A-150-4115-1197582479.jpeg
4115,http://api.discogs.com/image/A-4115-1197582552.jpeg,secondary,378,300,http://api.discogs.com/image/A-150-4115-1197582552.jpeg
4115,http://api.discogs.com/image/A-4115-1083920870.jpg,secondary,137,200,http://api.discogs.com/image/A-150-4115-1083920870.jpg
4115,http://api.discogs.com/image/A-4115-001.jpg,secondary,121,189,http://api.discogs.com/image/A-150-4115-001.jpg
4115,http://api.discogs.com/image/A-4115-1360338412-7627.jpeg,secondary,500,500,http://api.discogs.com/image/A-150-4115-1360338412-7627.jpeg
4690,http://api.discogs.com/image/A-4690-001.jpg,primary,221,186,http://api.discogs.com/image/A-150-4690-001.jpg
4690,http://api.discogs.com/image/A-4690-1158752669.jpeg,secondary,600,500,http://api.discogs.com/image/A-150-4690-1158752669.jpeg
4945,http://api.discogs.com/image/A-4945-1080630096.jpg,primary,300,200,http://api.discogs.com/image/A-150-4945-1080630096.jpg
4945,http://api.discogs.com/image/A-4945-1096037925.jpg,secondary,200,153,http://api.discogs.com/image/A-150-4945-1096037925.jpg
4945,http://api.discogs.com/image/A-4945-1096037942.jpg,secondary,141,200,http://api.discogs.com/image/A-150-4945-1096037942.jpg
4945,http://api.discogs.com/image/A-4945-1096037966.jpg,secondary,200,152,http://api.discogs.com/image/A-150-4945-1096037966.jpg
5160,http://api.discogs.com/image/A-5160-001.jpg,secondary,396,588,http://api.discogs.com/image/A-150-5160-001.jpg
5160,http://api.discogs.com/image/A-5160-002.jpg,primary,245,179,http://api.discogs.com/image/A-150-5160-002.jpg
5160,http://api.discogs.com/image/A-5160-1082553353.jpg,secondary,260,350,http://api.discogs.com/image/A-150-5160-1082553353.jpg
5160,http://api.discogs.com/image/A-5160-1100485447.jpg,secondary,199,300,http://api.discogs.com/image/A-150-5160-1100485447.jpg
5797,http://api.discogs.com/image/A-5797-1136624268.jpeg,primary,481,469,http://api.discogs.com/image/A-150-5797-1136624268.jpeg
5797,http://api.discogs.com/image/A-5797-1296061096.jpeg,secondary,333,500,http://api.discogs.com/image/A-150-5797-1296061096.jpeg
5797,http://api.discogs.com/image/A-5797-1296061075.gif,secondary,183,539,http://api.discogs.com/image/A-150-5797-1296061075.gif
5797,http://api.discogs.com/image/A-5797-1127568368.jpeg,secondary,302,402,http://api.discogs.com/image/A-150-5797-1127568368.jpeg
5970,http://api.discogs.com/image/A-5970-1127364402.jpeg,secondary,125,125,http://api.discogs.com/image/A-150-5970-1127364402.jpeg
6952,http://api.discogs.com/image/A-6952-1105775446.jpg,secondary,428,335,http://api.discogs.com/image/A-150-6952-1105775446.jpg
6952,http://api.discogs.com/image/A-6952-1117520882.jpg,secondary,387,335,http://api.discogs.com/image/A-150-6952-1117520882.jpg
7620,http://api.discogs.com/image/A-7620-001.jpg,secondary,300,153,http://api.discogs.com/image/A-150-7620-001.jpg
7620,http://api.discogs.com/image/A-7620-1158589649.jpeg,primary,450,288,http://api.discogs.com/image/A-150-7620-1158589649.jpeg
7620,http://api.discogs.com/image/A-7620-1198188857.jpeg,secondary,330,251,http://api.discogs.com/image/A-150-7620-1198188857.jpeg
7624,http://api.discogs.com/image/A-7624-1323122878.jpeg,primary,645,430,http://api.discogs.com/image/A-150-7624-1323122878.jpeg
7624,http://api.discogs.com/image/A-7624-1295538221.jpeg,secondary,180,180,http://api.discogs.com/image/A-150-7624-1295538221.jpeg
7624,http://api.discogs.com/image/A-7624-1211175113.jpeg,secondary,800,600,http://api.discogs.com/image/A-150-7624-1211175113.jpeg
7624,http://api.discogs.com/image/A-7624-1259944477.jpeg,secondary,450,600,http://api.discogs.com/image/A-150-7624-1259944477.jpeg
7624,http://api.discogs.com/image/A-7624-1211175091.jpeg,secondary,899,600,http://api.discogs.com/image/A-150-7624-1211175091.jpeg
7624,http://api.discogs.com/image/A-7624-1259944496.jpeg,secondary,336,560,http://api.discogs.com/image/A-150-7624-1259944496.jpeg
7624,http://api.discogs.com/image/A-7624-1312241755.jpeg,secondary,350,580,http://api.discogs.com/image/A-150-7624-1312241755.jpeg
7624,http://api.discogs.com/image/A-7624-002.jpg,secondary,225,300,http://api.discogs.com/image/A-150-7624-002.jpg
7624,http://api.discogs.com/image/A-7624-1312241815.jpeg,secondary,272,300,http://api.discogs.com/image/A-150-7624-1312241815.jpeg
7624,http://api.discogs.com/image/A-7624-1323122898.jpeg,secondary,286,430,http://api.discogs.com/image/A-150-7624-1323122898.jpeg
7698,http://api.discogs.com/image/A-7698-1337676001-1121.jpeg,primary,756,595,http://api.discogs.com/image/A-150-7698-1337676001-1121.jpeg
7698,http://api.discogs.com/image/A-7698-1258749971.jpeg,secondary,507,600,http://api.discogs.com/image/A-150-7698-1258749971.jpeg
7698,http://api.discogs.com/image/A-7698-1172091953.jpeg,secondary,286,600,http://api.discogs.com/image/A-150-7698-1172091953.jpeg
7698,http://api.discogs.com/image/A-7698-1250109514.jpeg,secondary,286,250,http://api.discogs.com/image/A-150-7698-1250109514.jpeg
7698,http://api.discogs.com/image/A-7698-1250109829.jpeg,secondary,450,300,http://api.discogs.com/image/A-150-7698-1250109829.jpeg
7698,http://api.discogs.com/image/A-7698-1356863780-8906.jpeg,secondary,490,393,http://api.discogs.com/image/A-150-7698-1356863780-8906.jpeg
8024,http://api.discogs.com/image/A-8024-1281170109.jpeg,primary,598,600,http://api.discogs.com/image/A-150-8024-1281170109.jpeg
8024,http://api.discogs.com/image/A-8024-1293518374.jpeg,secondary,491,396,http://api.discogs.com/image/A-150-8024-1293518374.jpeg
8024,http://api.discogs.com/image/A-8024-1263124901.jpeg,secondary,400,304,http://api.discogs.com/image/A-150-8024-1263124901.jpeg
8024,http://api.discogs.com/image/A-8024-1281169881.jpeg,secondary,600,600,http://api.discogs.com/image/A-150-8024-1281169881.jpeg
8024,http://api.discogs.com/image/A-8024-1238178714.jpeg,secondary,775,600,http://api.discogs.com/image/A-150-8024-1238178714.jpeg
8024,http://api.discogs.com/image/A-8024-1216334064.jpeg,secondary,450,361,http://api.discogs.com/image/A-150-8024-1216334064.jpeg
8024,http://api.discogs.com/image/A-8024-1282394371.jpeg,secondary,600,315,http://api.discogs.com/image/A-150-8024-1282394371.jpeg
8024,http://api.discogs.com/image/A-8024-1281170038.jpeg,secondary,600,442,http://api.discogs.com/image/A-150-8024-1281170038.jpeg
8024,http://api.discogs.com/image/A-8024-1281169967.jpeg,secondary,600,600,http://api.discogs.com/image/A-150-8024-1281169967.jpeg
8024,http://api.discogs.com/image/A-8024-1289435812.jpeg,secondary,428,342,http://api.discogs.com/image/A-150-8024-1289435812.jpeg
8024,http://api.discogs.com/image/A-8024-1292126357.jpeg,secondary,600,318,http://api.discogs.com/image/A-150-8024-1292126357.jpeg
8024,http://api.discogs.com/image/A-8024-1281170216.jpeg,secondary,600,483,http://api.discogs.com/image/A-150-8024-1281170216.jpeg
8024,http://api.discogs.com/image/A-8024-1281169839.jpeg,secondary,600,339,http://api.discogs.com/image/A-150-8024-1281169839.jpeg
8024,http://api.discogs.com/image/A-8024-1281169988.jpeg,secondary,600,600,http://api.discogs.com/image/A-150-8024-1281169988.jpeg
8024,http://api.discogs.com/image/A-8024-1281170185.jpeg,secondary,600,439,http://api.discogs.com/image/A-150-8024-1281170185.jpeg
8024,http://api.discogs.com/image/A-8024-1281170283.jpeg,secondary,589,582,http://api.discogs.com/image/A-150-8024-1281170283.jpeg
8024,http://api.discogs.com/image/A-8024-1122554782.jpg,secondary,420,326,http://api.discogs.com/image/A-150-8024-1122554782.jpg
8024,http://api.discogs.com/image/A-8024-1216334080.jpeg,secondary,572,383,http://api.discogs.com/image/A-150-8024-1216334080.jpeg
8024,http://api.discogs.com/image/A-8024-1281170011.jpeg,secondary,600,600,http://api.discogs.com/image/A-150-8024-1281170011.jpeg
8024,http://api.discogs.com/image/A-8024-1100530809.jpg,secondary,500,599,http://api.discogs.com/image/A-150-8024-1100530809.jpg
8024,http://api.discogs.com/image/A-8024-1155786352.jpeg,secondary,440,350,http://api.discogs.com/image/A-150-8024-1155786352.jpeg
8024,http://api.discogs.com/image/A-8024-1216334049.jpeg,secondary,475,475,http://api.discogs.com/image/A-150-8024-1216334049.jpeg
8024,http://api.discogs.com/image/A-8024-1281170135.jpeg,secondary,600,447,http://api.discogs.com/image/A-150-8024-1281170135.jpeg
8024,http://api.discogs.com/image/A-8024-1289435824.jpeg,secondary,425,340,http://api.discogs.com/image/A-150-8024-1289435824.jpeg
8024,http://api.discogs.com/image/A-8024-1216334141.jpeg,secondary,593,473,http://api.discogs.com/image/A-150-8024-1216334141.jpeg
8024,http://api.discogs.com/image/A-8024-1281170153.jpeg,secondary,600,392,http://api.discogs.com/image/A-150-8024-1281170153.jpeg
8024,http://api.discogs.com/image/A-8024-1281170056.jpeg,secondary,600,419,http://api.discogs.com/image/A-150-8024-1281170056.jpeg
8024,http://api.discogs.com/image/A-8024-1281170095.jpeg,secondary,600,375,http://api.discogs.com/image/A-150-8024-1281170095.jpeg
8024,http://api.discogs.com/image/A-8024-1281170102.jpeg,secondary,600,442,http://api.discogs.com/image/A-150-8024-1281170102.jpeg
8024,http://api.discogs.com/image/A-8024-1281170170.jpeg,secondary,600,417,http://api.discogs.com/image/A-150-8024-1281170170.jpeg
8024,http://api.discogs.com/image/A-8024-1133041192.jpeg,secondary,234,180,http://api.discogs.com/image/A-150-8024-1133041192.jpeg
8024,http://api.discogs.com/image/A-8024-1148177766.jpeg,secondary,600,352,http://api.discogs.com/image/A-150-8024-1148177766.jpeg
8024,http://api.discogs.com/image/A-8024-1214170501.jpeg,secondary,448,304,http://api.discogs.com/image/A-150-8024-1214170501.jpeg
8099,http://api.discogs.com/image/A-8099-1268728175.jpeg,primary,600,452,http://api.discogs.com/image/A-150-8099-1268728175.jpeg
8099,http://api.discogs.com/image/A-8099-001.jpg,secondary,265,300,http://api.discogs.com/image/A-150-8099-001.jpg
8099,http://api.discogs.com/image/A-8099-1270106244.jpeg,secondary,594,308,http://api.discogs.com/image/A-150-8099-1270106244.jpeg
8099,http://api.discogs.com/image/A-8099-1268728198.jpeg,secondary,600,429,http://api.discogs.com/image/A-150-8099-1268728198.jpeg
8099,http://api.discogs.com/image/A-8099-1207246438.jpeg,secondary,513,535,http://api.discogs.com/image/A-150-8099-1207246438.jpeg
8099,http://api.discogs.com/image/A-8099-1207246431.jpeg,secondary,513,535,http://api.discogs.com/image/A-150-8099-1207246431.jpeg
8099,http://api.discogs.com/image/A-8099-1144670614.jpeg,secondary,247,247,http://api.discogs.com/image/A-150-8099-1144670614.jpeg
8099,http://api.discogs.com/image/A-8099-1195221368.jpeg,secondary,480,455,http://api.discogs.com/image/A-150-8099-1195221368.jpeg
8099,http://api.discogs.com/image/A-8099-1268728155.jpeg,secondary,400,350,http://api.discogs.com/image/A-150-8099-1268728155.jpeg
8099,http://api.discogs.com/image/A-8099-1268728168.jpeg,secondary,450,600,http://api.discogs.com/image/A-150-8099-1268728168.jpeg
8099,http://api.discogs.com/image/A-8099-1268728184.jpeg,secondary,600,423,http://api.discogs.com/image/A-150-8099-1268728184.jpeg
8099,http://api.discogs.com/image/A-8099-1268728205.jpeg,secondary,406,600,http://api.discogs.com/image/A-150-8099-1268728205.jpeg
8099,http://api.discogs.com/image/A-8099-1268728213.jpeg,secondary,406,600,http://api.discogs.com/image/A-150-8099-1268728213.jpeg
9838,http://api.discogs.com/image/A-9838-1092684350.jpg,primary,230,288,http://api.discogs.com/image/A-150-9838-1092684350.jpg
9838,http://api.discogs.com/image/A-9838-002.jpg,secondary,379,450,http://api.discogs.com/image/A-150-9838-002.jpg
9838,http://api.discogs.com/image/A-9838-001.jpg,secondary,350,373,http://api.discogs.com/image/A-150-9838-001.jpg
9838,http://api.discogs.com/image/A-9838-003.jpg,secondary,274,380,http://api.discogs.com/image/A-150-9838-003.jpg
9857,http://api.discogs.com/image/A-9857-1103114387.jpg,primary,120,120,http://api.discogs.com/image/A-150-9857-1103114387.jpg
9857,http://api.discogs.com/image/A-9857-1206752875.jpeg,secondary,510,335,http://api.discogs.com/image/A-150-9857-1206752875.jpeg
10299,http://api.discogs.com/image/A-10299-1270690608.jpeg,primary,600,398,http://api.discogs.com/image/A-150-10299-1270690608.jpeg
10299,http://api.discogs.com/image/A-10299-1177872508.jpeg,secondary,514,500,http://api.discogs.com/image/A-150-10299-1177872508.jpeg
10360,http://api.discogs.com/image/A-10360-1324890457.png,primary,320,540,http://api.discogs.com/image/A-150-10360-1324890457.png
10360,http://api.discogs.com/image/A-10360-001.jpg,secondary,150,150,http://api.discogs.com/image/A-150-10360-001.jpg
10360,http://api.discogs.com/image/A-10360-1098483035.jpg,secondary,273,397,http://api.discogs.com/image/A-150-10360-1098483035.jpg
10360,http://api.discogs.com/image/A-10360-1102374032.jpg,secondary,330,390,http://api.discogs.com/image/A-150-10360-1102374032.jpg
10360,http://api.discogs.com/image/A-10360-1119015910.jpg,secondary,500,358,http://api.discogs.com/image/A-150-10360-1119015910.jpg
10360,http://api.discogs.com/image/A-10360-1146649817.jpeg,secondary,242,343,http://api.discogs.com/image/A-150-10360-1146649817.jpeg
10360,http://api.discogs.com/image/A-10360-1324890351.png,secondary,418,306,http://api.discogs.com/image/A-150-10360-1324890351.png
10360,http://api.discogs.com/image/A-10360-1324890364.png,secondary,315,507,http://api.discogs.com/image/A-150-10360-1324890364.png
10360,http://api.discogs.com/image/A-10360-1324890376.png,secondary,382,409,http://api.discogs.com/image/A-150-10360-1324890376.png
10360,http://api.discogs.com/image/A-10360-1324890401.png,secondary,374,527,http://api.discogs.com/image/A-150-10360-1324890401.png
10360,http://api.discogs.com/image/A-10360-1324890418.png,secondary,196,493,http://api.discogs.com/image/A-150-10360-1324890418.png
10360,http://api.discogs.com/image/A-10360-1324890432.png,secondary,341,467,http://api.discogs.com/image/A-150-10360-1324890432.png
10360,http://api.discogs.com/image/A-10360-1324890488.png,secondary,373,480,http://api.discogs.com/image/A-150-10360-1324890488.png
11449,http://api.discogs.com/image/A-11449-1336071634.jpeg,primary,640,480,http://api.discogs.com/image/A-150-11449-1336071634.jpeg
11449,http://api.discogs.com/image/A-11449-1315429167.jpeg,secondary,432,445,http://api.discogs.com/image/A-150-11449-1315429167.jpeg
11449,http://api.discogs.com/image/A-11449-1315429189.jpeg,secondary,386,269,http://api.discogs.com/image/A-150-11449-1315429189.jpeg
11449,http://api.discogs.com/image/A-11449-1315429179.jpeg,secondary,400,300,http://api.discogs.com/image/A-150-11449-1315429179.jpeg
11449,http://api.discogs.com/image/A-11449-1230924139.jpeg,secondary,404,324,http://api.discogs.com/image/A-150-11449-1230924139.jpeg
11449,http://api.discogs.com/image/A-11449-1230924126.jpeg,secondary,250,165,http://api.discogs.com/image/A-150-11449-1230924126.jpeg
11449,http://api.discogs.com/image/A-11449-1265735020.jpeg,secondary,770,500,http://api.discogs.com/image/A-150-11449-1265735020.jpeg
11449,http://api.discogs.com/image/A-11449-1265735002.jpeg,secondary,401,400,http://api.discogs.com/image/A-150-11449-1265735002.jpeg
11449,http://api.discogs.com/image/A-11449-1336071993.jpeg,secondary,414,338,http://api.discogs.com/image/A-150-11449-1336071993.jpeg
11449,http://api.discogs.com/image/A-11449-1336072202.jpeg,secondary,307,240,http://api.discogs.com/image/A-150-11449-1336072202.jpeg
11617,http://api.discogs.com/image/A-11617-1350644313-1250.jpeg,primary,298,367,http://api.discogs.com/image/A-150-11617-1350644313-1250.jpeg
11617,http://api.discogs.com/image/A-11617-1123450864.jpg,secondary,524,399,http://api.discogs.com/image/A-150-11617-1123450864.jpg
11879,http://api.discogs.com/image/A-11879-1074867327.jpg,primary,300,275,http://api.discogs.com/image/A-150-11879-1074867327.jpg
11879,http://api.discogs.com/image/A-11879-1136335995.jpeg,secondary,400,250,http://api.discogs.com/image/A-150-11879-1136335995.jpeg
11879,http://api.discogs.com/image/A-11879-1141821401.jpeg,secondary,549,400,http://api.discogs.com/image/A-150-11879-1141821401.jpeg
11879,http://api.discogs.com/image/A-11879-1148558966.jpeg,secondary,320,248,http://api.discogs.com/image/A-150-11879-1148558966.jpeg
11879,http://api.discogs.com/image/A-11879-1286581474.jpeg,secondary,600,594,http://api.discogs.com/image/A-150-11879-1286581474.jpeg
11879,http://api.discogs.com/image/A-11879-1300023893.jpeg,secondary,600,432,http://api.discogs.com/image/A-150-11879-1300023893.jpeg
11879,http://api.discogs.com/image/A-11879-1148558977.jpeg,secondary,320,249,http://api.discogs.com/image/A-150-11879-1148558977.jpeg
11879,http://api.discogs.com/image/A-11879-1325141542.jpeg,secondary,656,468,http://api.discogs.com/image/A-150-11879-1325141542.jpeg
11879,http://api.discogs.com/image/A-11879-1348571973-7256.jpeg,secondary,577,450,http://api.discogs.com/image/A-150-11879-1348571973-7256.jpeg
11879,http://api.discogs.com/image/A-11879-1352323305-5914.jpeg,secondary,600,481,http://api.discogs.com/image/A-150-11879-1352323305-5914.jpeg
11879,http://api.discogs.com/image/A-11879-1352323312-6579.jpeg,secondary,482,600,http://api.discogs.com/image/A-150-11879-1352323312-6579.jpeg
11879,http://api.discogs.com/image/A-11879-1352323338-2551.jpeg,secondary,600,434,http://api.discogs.com/image/A-150-11879-1352323338-2551.jpeg
11879,http://api.discogs.com/image/A-11879-1352323357-7007.jpeg,secondary,600,480,http://api.discogs.com/image/A-150-11879-1352323357-7007.jpeg
11879,http://api.discogs.com/image/A-11879-1352323384-2634.jpeg,secondary,600,475,http://api.discogs.com/image/A-150-11879-1352323384-2634.jpeg
12206,http://api.discogs.com/image/A-12206-1297539174.jpeg,primary,292,153,http://api.discogs.com/image/A-150-12206-1297539174.jpeg
12206,http://api.discogs.com/image/A-12206-1126648247.jpeg,secondary,368,278,http://api.discogs.com/image/A-150-12206-1126648247.jpeg
12206,http://api.discogs.com/image/A-12206-1297539181.jpeg,secondary,292,200,http://api.discogs.com/image/A-150-12206-1297539181.jpeg
12343,http://api.discogs.com/image/A-12343-001.jpg,primary,284,400,http://api.discogs.com/image/A-150-12343-001.jpg
12343,http://api.discogs.com/image/A-12343-1083057817.jpg,secondary,162,124,http://api.discogs.com/image/A-150-12343-1083057817.jpg
12343,http://api.discogs.com/image/A-12343-1133755898.jpeg,secondary,400,217,http://api.discogs.com/image/A-150-12343-1133755898.jpeg
13227,http://api.discogs.com/image/A-13227-1327333688.jpeg,primary,400,300,http://api.discogs.com/image/A-150-13227-1327333688.jpeg
13407,http://api.discogs.com/image/A-13407-1082583772.jpg,primary,117,156,http://api.discogs.com/image/A-150-13407-1082583772.jpg
13407,http://api.discogs.com/image/A-13407-1119554360.jpg,secondary,600,450,http://api.discogs.com/image/A-150-13407-1119554360.jpg
14062,http://api.discogs.com/image/A-14062-1345452804-9336.jpeg,primary,342,591,http://api.discogs.com/image/A-150-14062-1345452804-9336.jpeg
15885,http://api.discogs.com/image/A-15885-1319450652.jpeg,primary,662,567,http://api.discogs.com/image/A-150-15885-1319450652.jpeg
15885,http://api.discogs.com/image/A-15885-1319450646.jpeg,secondary,731,567,http://api.discogs.com/image/A-150-15885-1319450646.jpeg
15885,http://api.discogs.com/image/A-15885-1100530929.jpg,secondary,340,430,http://api.discogs.com/image/A-150-15885-1100530929.jpg
15885,http://api.discogs.com/image/A-15885-1266129294.jpeg,secondary,601,400,http://api.discogs.com/image/A-150-15885-1266129294.jpeg
15885,http://api.discogs.com/image/A-15885-1246054038.jpeg,secondary,328,400,http://api.discogs.com/image/A-150-15885-1246054038.jpeg
15885,http://api.discogs.com/image/A-15885-1141252792.jpeg,secondary,762,600,http://api.discogs.com/image/A-150-15885-1141252792.jpeg
