"classification"
"Former, regular"
"Former; guest"
"Former; guest"
"Former; regular"
"Former; guest"
"Former; recurring"
"Residential, commercial"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Former; regular"
"mixed-used project consisting of houses, residences, offices, hotel and shopping street"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Grade II listed"
"Former; regular"
"Former; regular"
"Former, regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; regular"
"Present; recurring"
"Former; regular"
"Former; regular"
"Present; regular"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Past, guest"
"Present; recurring"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Present; regular"
"Main cast"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; regular"
"Past; guest"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; regular"
"Grade 1Swiss Heritage Site"
"Past, regular"
"Former; recurring"
"Former; recurring"
"Former; recurring"
"Former; recurring"
"Former; guest"
"Former; regular"
"Final, regular"
"Former; recurring"
"Former; guest"
"Residential"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Former; guest"
"Former; recurring"
"Former; regular"
"Former; guest"
"Past, regular"
"Present; regular"
"Former, regular"
"Former; guest"
"Former; regular"
"Former; guest"
"[[#Credited cast"
"Former; regular"
"Former; recurring"
"Theater"
"Present; regular"
"Former; recurring"
"Present; extra"
"Former; guest"
"Former; recurring"
"Present; regular"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Former, regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Past; recurring"
"Former; regular"
"Former, regular"
"Present; regular"
"Former; recurring"
"Former; guest"
"Present; regular"
"Regular"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Present; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; guest"
"Former; regular"
"Past; guest"
"Former; recurring"
"Former, recurring"
"Former; regular"
"Former, regular"
"Former, regular"
"Former; guest"
"Former; recurring"
"Category A"
"[[#Credited cast"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Present; recurring"
"Former; guest"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former, regular"
"Former, regular"
"Former; recurring"
"Former, regular"
"Former; recurring"
"5 stars"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"[[#Credited cast"
"Former; regular"
"A2"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; guest"
"Past; regular"
"Former; regular"
"Former, regular"
"Former; recurring"
"Former, regular"
"Past; recurring"
"Former; regular"
"Present; recurring"
"Former; regular"
"Past; guest"
"Former; regular"
"Former; regular"
"Residential"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Residential"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Hotel"
"Past; regular"
"Past; regular"
"Former; regular"
"Past; regular"
"Former; regular"
"Former; regular"
"Present; recurring"
"Former; regular"
"Past, regular"
"Former; recurring"
"Former, regular"
"Former; regular"
"Former; regular"
"Past; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Present; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Present; recurring"
"Present; regular"
"Former; recurring"
"Former; regular"
"Present; recurring"
"Grade II listed."
"Former; recurring"
"Former; regular"
"Office"
"Former; regular"
"Present; recurring"
"Present; recurring"
"Present; regular"
"Former; regular"
"Former, regular"
"Former; guest"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Former; guest"
"Former; guest"
"Past; recurring"
"Former; regular"
"Hostel, Bistro, Sociatel"
"Former; regular"
"Former; regular"
"Present; recurring"
"Former; recurring"
"Former; regular"
"Present; regular"
"Former; regular"
"Former; guest"
"Former; recurring"
"Former; regular"
"Present; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"A"
"Past; recurring"
"Former; recurring"
"Former; guest"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Present; regular"
"Past; guest"
"Past; regular"
"Former; regular"
"Former; recurring"
"Grade III Historic Building"
"Former; guest"
"Past; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Present; regular"
"Present; regular"
"Former; recurring"
"Past; regular"
"Former; regular"
"Present; recurring"
"Former; regular"
"Former; recurring"
"Former, regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Office"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Former, regular"
"Former; regular"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former; regular"
"Regular;Recurring"
"Former; regular"
"Theater"
"Former; recurring"
"Former; recurring"
"Former; guest"
"Former; regular"
"Former; guest"
"Former, recurring"
"Former; regular"
"Past, recurring"
"Present; recurring"
"Former, recurring"
"Officebuilding"
"Former; regular"
"Present; recurring"
"Past; recurring"
"Former; recurring"
"Present; regular"
"Former; guest"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Present; recurring"
"Former; recurring"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Present; regular"
"Former; regular"
"Former; recurring"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; guest"
"Former; recurring"
"Former; regular"
"Former; recurring"
"[[#Credited cast"
"Former; recurring"
"Past; recurring"
"Former; regular"
"Former; regular"
"Grade II*"
"Present; regular"
"Former; recurring"
"Past; recurring(returning)"
"Past, recurring"
"Past; regular"
"Present; recurring"
"Former; recurring"
"Present; regular"
"Former; recurring"
"Former; regular"
"Former; extra"
"Former; regular"
"Present; recurring"
"Protected structure"
"Former; regular"
"Present; regular"
"[[#Credited cast"
"Past; regular"
"Regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Former, regular"
"Former, recurring"
"Past, recurring"
"[[#Credited cast"
"Former; guest"
""
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Present; regular"
"Former, recurring"
"Former; guest"
"Former, regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former; regular"
"57 and in the 1980s"
"Present; regular"
"Present; recurring"
"Former; regular"
"Current; recurring"
"Former; regular"
"Former; regular"
"Present; regular"
"Past; regular"
"Present; regular"
"Former; guest"
"Former; guest"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former; regular"
"[[#Credited cast"
"Present; regular"
"Present; regular"
"Former; recurring"
"Former; regular"
"Former; recurring"
"1-2, 13 December 1994"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Present; recurring (departing)"
"Arsenal,Granary,Chapel,Museum"
"Townhouse"
"Former; regular"
"Former; guest"
"Former; recurring"
"Former, regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"1582), 16 February 2011."
"Past; recurring"
"Former; recurring"
"Former; regular"
"Main cast"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Mixed-use"
"Present; recurring"
"Present; regular"
"Past, regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former, recurring"
"Former; regular"
"Former, regular"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former, regular"
"Former; regular"
"Former; recurring"
"1-3 (April 24, 1991)"
"Present; regular"
"Present; recurring"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; guest"
"Former; recurring"
"Former; regular"
"Main"
"Former, regular"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Former, regular"
"Former; regular"
"Former; regular"
"Past: recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Past; regular"
"Former, regular"
"Former, regular"
"plantation house"
"[[#Credited cast"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former; regular"
"Past; recurring"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; guest"
"Former; regular"
"Former; regular"
"Present; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; regular"
"Former, regular"
"Former, regular"
"Present; regular"
"Former; regular"
"Former; guest"
"Former; guest"
"Former; regular"
"Present; regular"
"Former; regular"
"Final, regular"
"Past; regular"
"Former; regular"
"Past; regular"
"Former, recurring"
"Present; regular"
"Present; regular"
"Former; regular"
"Present; recurring"
"Present; regular"
"Former; guest"
"Former; recurring"
"Former, recurring"
"Former; regular"
"Present; recurring"
"Former; regular"
"Present; regular"
"Former; guests"
"Former; recurring"
"Former; recurring"
"Former; recurring"
"Former; recurring"
"Grade II historic building"
"Office"
"Former; regular"
"Past; guest"
"Former; regular"
"Former, regular"
"(February 12, 1996)"
"Former; guest"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former; guest"
"Former; recurring"
"Present; silent"
"Former; guest"
"Former; recurring"
"Former; guest"
"Former; regular"
"Former; recurring"
"Past, regular"
"Former; recurring"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Former; guest"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; guest"
"Former; recurring"
"Present; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Former, recurring"
"Former; recurring"
"Former, regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Present; recurring"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Present; regular"
"Former; guest"
"Former; regular"
"Past; regular"
"Former; guest"
"Former; regular"
"Former; recurring"
"Present; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Monument historique"
"Former; regular"
"Former; recurring"
"Past; recurring"
"Former; guest"
"Former; regular"
"Former; regular"
"Past; recurring"
"Former; regular"
"Former; recurring"
"Past, regular"
"Former; regular"
"Former; regular"
"Former; guest"
"Present; recurring"
"Former; regular"
"Former; regular"
"Present; recurring"
"Former; recurring"
"Former, recurring"
"Former; regular"
"Former; regular"
"Former; regular"
"Residential"
"Walauwa"
"Former; recurring"
"Former; recurring"
"Former; recurring"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Former; regular"
"Present; regular"
"Present; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Present; regular"
"749 (December 15, 1971)"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Present; regular"
"Former; regular"
"Former; regular"
"Present; regular"
"Former; recurring"
"Past; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; guest"
"Former; regular"
"Present; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Present; regular"
"Former; recurring"
"Present; regular"
"Former; guest"
"95, 2000 and 2011."
"Former; recurring"
"Former; regular"
"Former; regular"
"Past, recurring"
"Former; regular"
"Regular"
"Former; recurring"
"Former; guest"
"Former; guest"
"Former; recurring"
"Former; regular"
"Former; guest"
"Former; regular"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; recurring"
"former; regular"
"Present; regular"
"Present; recurring"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former, regular"
"Office"
"Past; regular"
"Former; regular"
"Former; regular"
"Former, regular"
"Former; guest"
"Former; regular"
"Former, regular"
"Former; recurring"
"Former; recurring"
"Series Regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former, recurring"
"Former; recurring"
"Former; recurring"
"Former; recurring"
"Former, recurring"
"Former, regular"
"Former; recurring"
"Former, recurring"
"Residential"
"Former; recurring"
"Former; recurring"
"Former; guest"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; guest"
"Present; regular"
"[[#Credited cast"
"Former; recurring"
"Former; guest"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Present; regular"
"Former; recurring"
"Final, regular"
"Past; regular"
"Former; regular (returning)"
"Former; recurring"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; regular"
"5 Starts"
"Former; regular"
"Former; guest"
"Former; recurring"
"Past; guest"
"Natural"
"Present; regular"
"Past; recurring"
"Former; recurring"
"Former, regular"
"Present; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Historical monument"
"Present; recurring"
"Former; guest"
"Former, regular"
"Former; regular"
"Former; regular"
"Former, recurring"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Past, regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Present; recurring"
"Former; guest"
"Former; guest"
"Former; recurring"
""
"Past; regular"
"Former, regular"
"Former; regular"
"Former; guest"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; guest"
"Former; recurring"
"Former; recurring"
"1-8, May 20, 1992"
"Former; regular"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; regular"
"Former, recurring"
"Former; regular"
"Former; guest"
"Former; recurring"
"Present; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Present; regular"
"Former; regular"
"Former; regular"
"Past; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Present; recurring"
"Present; regular"
"Former; regular"
"Past; guest"
"Former; regular"
"Former; recurring"
"Residential"
"Present; recurring"
"Housing project"
"Former; guest"
"Former; guest"
"Former; recurring"
"Final; regular"
"R"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; guest"
"Former; recurring"
"Former; regular"
"Townhouse"
"Present; recurring"
"Past; recurring"
"Former; recurring"
"Former, regular"
"Former, recurring"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former; regular"
"Present; regular"
"Former; regular"
"Grade I"
"Former; guest"
"Former, regular"
"Former; regular"
"Former; guest"
"Past; regular"
"Former; regular"
"Final; regular"
"Present; regular"
"Past; recurring"
"Former, regular"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Present; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Present; regular"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; regular"
"Present; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; guest"
"987, 28 May 1991"
"Former, regular"
"Present; recurring"
"Past; recurring"
"Former; recurring"
"Present; recurring"
"Former, regular"
"Final, regular"
"Grade II*-listed"
"Former; recurring"
"Former; recurring"
"Former; guest"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former, recurring"
"Present; regular"
"Former; regular"
"Former; regular"
"Past, regular"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Present; regular(departing)]]"
"Former; regular"
"Former; regular"
"[[#Credited cast"
"Present; regular"
"Former; recurring"
"Former; regular"
"Present; regular"
"Present; regular"
"Present; regular"
"Former; guest"
"Former; recurring"
"Past; recurring"
"Former; guest"
"Former; regular"
"ruins"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; guest"
"Present; regular"
"Former, regular"
"[[#Credited cast"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Former; regular"
"Present; recurring"
"Past, regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Final; recurring"
"Former; regular"
"Present; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Present; regular"
"Former; recurring"
"Former; regular"
"Past; recurring"
"Past; regular"
"Former, regular"
"[[#Credited cast"
"Former; regular"
"[[#Credited cast"
"Former; regular"
"Former; regular"
"Grade II"
"Former; regular"
"Past; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Present; recurring"
"Former, recurring"
"Former; guest"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Past; regular"
"Former; recurring"
"Former; regular"
"Former; guest"
"Present; regular"
"Former; recurring"
"Former; regular"
"Past; regular"
"Present; regular"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former, regular"
"Former; regular"
"[[#Credited cast"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; guest"
"Former; regular"
"Former; guest"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Former; recurring"
"Past; regular"
"Former; regular"
"[[#Credited cast"
"Former; recurring"
"Former; guest"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; recurring"
"B"
"Former; regular"
"Former; regular"
"[[#Credited cast"
"Former; regular"
"Former, regular"
"Condominiums"
"Former; guest"
"Former; guest"
"Former; regular"
"Former; regular"
"Apartments"
"Former; guest"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; regular"
"Past; recurring"
"Former; regular"
"Present; recurring"
"Former; regular"
"Hotel"
"Former; recurring"
"Present; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Present; regular"
"Former; recurring"
"Hotel"
"Former; guest"
"Former; regular"
"Present; recurring"
"Former; recurring"
"Grade II* listed"
"Former; recurring"
"Former; recurring"
"Grade II and II* listed buildings"
"Present; regular"
"Former; guest"
"Former; regular"
"Past; regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Present; regular"
"Former, regular"
"Former; regular"
"Past; guest"
"1056, 26 February 1997"
"Present; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Present; regular"
"[[#Credited cast"
"Former, regular"
"Former; regular"
"Present; extra"
"Present; regular"
"Past; recurring"
"Former; regular"
"Ruins"
"Past, recurring"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Present; recurring"
"Present, recurring"
"Former; recurring"
"Present; regular"
"Former; recurring"
"Former, regular"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Past; regular"
"Former; regular"
"Former; regular"
"Former; regular"
"Past; regular"
"Present; recurring"
"Former, regular"
"Former; regular"
"Former; recurring"
"Past, regular"
"Former; recurring"
"Former; recurring"
"Former; recurring"
"Historic monument"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Past; recurring"
"Former; guest"
"Former; regular"
"Former; guest"
"Present; regular"
"Former; recurring"
"Former; regular"
"Former; regular"
"Former; regular"
"Former; guest"
"Former; regular"
"Former; recurring"
"[[#Credited cast"
"Past, recurring"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; regular"
"Past; regular"
"Former; regular"
"Former; recurring"
"Former; regular"
"Present; regular"
"Former; regular"
"1, 21 August 1991"
"Former; recurring"
"Former; regular"
"Former; recurring"
"Former, regular"
"Former; regular"
"Former; guest"
"Former; regular"
"Former; regular"
"Former; regular"
"Present; regular"
"Former; guest"
"Present; recurring"
"Past, regular"
"Former; regular"
"Regular"
"Past, recurring"
"Former; regular"
"Former; regular"
"Former; regular"
"Monument historique"
"Former; regular"
"Former; recurring"
"Former; recurring"
"Former; regular"
"High-rise"
"Present; recurring"
"Former; regular"
"Former; regular"
"Former; recurring"
"Present; recurring"
"Former; recurring"
"Past; regular"
"Final; regular"
"[[#Credited cast"
"Former; recurring"
"Former; regular"
"Former; guest"
"Former; regular"
"Former; recurring"
"Present; recurring"
"Former; guest"
"Former; regular"
